Did you see that thing around your field corners? How about making it useful? Improve your fence by adding the ability to open it!{#}Allows you to get rid of non-mechanical debris. Further improvements to the pumps are possible, allowing the use of the hydraulic fence more frequently.{#}To use, click on the desired section of the fence, and pull the parts in that direction. All parts in the row where the fence is open will be thrown away. Remember: safety first!	क्या आपने वह चीज़ अपने खेत के कोनों के आसपास देखी? इसे उपयोगी बनाने के बारे में क्या ख्याल है? इसे खोलने की क्षमता जोड़कर अपनी बाड़ में सुधार करें! {#}आपको गैर-यांत्रिक मलबे से छुटकारा पाने की अनुमति देता है। पंपों में और सुधार संभव है, जिससे हाइड्रोलिक बाड़ का अधिक बार उपयोग किया जा सकेगा। {#}उपयोग करने के लिए, बाड़ के वांछित अनुभाग पर क्लिक करें, और भागों को उस दिशा में खींचें। पंक्ति के सभी हिस्से जहां बाड़ खुली है, उसे फेंक दिया जाएगा। याद रखें: सुरक्षा पहले!
Unfortunately, not everyone is responsible for sorting waste. Sometimes containers with garbage come across wood pieces, waste, and other ordinary garbage.{#}Install additional sorting equipment and reduce the percentage of non-mechanical debris down to zero.	दुर्भाग्य से, कचरे को छांटने के लिए हर कोई जिम्मेदार नहीं है। कभी-कभी कचरे वाले कंटेनरों में लकड़ी के टुकड़े, अपशिष्ट और अन्य सामान्य कचरा आ जाता है। {#}अतिरिक्त छँटाई उपकरण स्थापित करें और गैर-यांत्रिक मलबे का प्रतिशत शून्य तक कम करें।
Global climate change, and even in the desert rains have become common. Perhaps for someone, it is even useful, but some parts can rust, making it impossible to recycle them. Strengthening of waterproofing reduces the likelihood of corrosion of parts.	वैश्विक जलवायु परिवर्तन, और यहां तक ​​कि रेगिस्तान में भी बारिश आम हो गई है। शायद किसी के लिए, यह उपयोगी भी हो, लेकिन कुछ हिस्से जंग खा सकते हैं, जिससे उन्हें रीसायकल करना असंभव हो जाता है। वॉटरप्रूफिंग को मजबूत करने से भागों के क्षरण की संभावना कम हो जाती है।
Want to speed up the recycling process? Add a pre-assembly unit to your transporter! With it installed, some dropped parts will be more advanced.{#}This upgrade is mandatory, if you want to increase the size of your field.	क्या आप रीसाइक्लिंग प्रक्रिया को तेज़ करना चाहते हैं? अपने ट्रांसपोर्टर में एक प्री-असेंबली यूनिट जोड़ें! इसके स्थापित होने से, कुछ गिराए गए हिस्से अधिक उन्नत हो जाएंगे। {#}यदि आप अपने क्षेत्र का आकार बढ़ाना चाहते हैं तो यह अपग्रेड अनिवार्य है।
Nothing is perfect. It also applies to the assembly process. Have you noticed, that sometimes parts break during merging? Fortunately, I can assure you, that it affects only the assembly of engine - more complicated parts are no problem. But still annoying, right?{#}But you can make this process more reliable, by calibrating your equipment.{#}This upgrade is mandatory, if you want to increase the size of your field.	कुछ भी पूर्ण नहीं है। यह असेंबली प्रक्रिया पर भी लागू होता है। क्या आपने देखा है कि कभी-कभी विलय के दौरान हिस्से टूट जाते हैं? सौभाग्य से, मैं आपको आश्वस्त कर सकता हूं कि यह केवल इंजन की असेंबली को प्रभावित करता है - अधिक जटिल भागों में कोई समस्या नहीं है। लेकिन अभी भी कष्टप्रद है, है ना?
Pros of stacking items in deserts - they don't rust much in dry environments. Cons - it can be really hot here.{#}The more you work, the more time you need to wait between each recycling, allowing your equipment to return to an appropriate temperature. It leads to more items accumulating between your moves. You can upgrade the cooling system, providing yourself a longer time for recycling.{#}This upgrade is mandatory, if you want to increase the size of your field.	रेगिस्तानों में वस्तुओं को ढेर करने के फायदे - शुष्क वातावरण में उनमें ज्यादा जंग नहीं लगती। विपक्ष - यहाँ सचमुच गर्मी हो सकती है। इससे आपकी चालों के बीच अधिक आइटम जमा हो जाते हैं। आप शीतलन प्रणाली को अपग्रेड कर सकते हैं, जिससे आपको रीसाइक्लिंग के लिए अधिक समय मिल सकेगा। {#}यदि आप अपने क्षेत्र का आकार बढ़ाना चाहते हैं तो यह अपग्रेड अनिवार्य है।
DIY electromagnets can sometimes fail. Improve them, to reduce malfunctions.{#}This upgrade is mandatory, if you want to increase the size of your field.	DIY विद्युत चुम्बक कभी-कभी विफल हो सकते हैं। खराबी को कम करने के लिए उनमें सुधार करें।{#}यदि आप अपने क्षेत्र का आकार बढ़ाना चाहते हैं तो यह अपग्रेड अनिवार्य है।
Have you ever asked yourself, why do I have so small field? Isn't it inconvenient to work with big builds? The solution is simple - expand your field size! {#}Note, that before expanding, you need to make sure that the following upgrades are fully purchased: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} and {#cooling_system}.	क्या आपने कभी अपने आप से पूछा, मेरे पास इतना छोटा क्षेत्र क्यों है? क्या बड़े बिल्ड के साथ काम करना असुविधाजनक नहीं है? समाधान सरल है - अपने फ़ील्ड का आकार बढ़ाएँ! {#}ध्यान दें, विस्तार करने से पहले, आपको यह सुनिश्चित करना होगा कि निम्नलिखित अपग्रेड पूरी तरह से खरीदे गए हैं: {#equipment_calibration}, {#magnets}, {#preprocessing_of_details} और {#cooling_system}।
<!-- And some more texts -->																																													
The level size you're have selected in main manu, is differ form your saved game. You can end seved game and start a new one, if you want.{#}What do you want to do with the saved game?	मुख्य मेनू में आपने जो स्तर आकार चुना है, वह आपके सहेजे गए गेम से भिन्न है। यदि आप चाहें, तो आप सहेजे गए गेम को समाप्त कर सकते हैं और एक नया गेम शुरू कर सकते हैं। {#}आप सहेजे गए गेम के साथ क्या करना चाहते हैं?
A junkyard in the middle of a desert. You could say it's the perfect place to store metal scraps - lots of free space and dry weather. Though not anymore. In the year 2048 the weather has gone really mad.{#}I didn't choose to spend my life here. I'm not rich, and the borders are closed for people like me. When I was a child, I dreamt of conquering space. And now, I find myself stuck in the middle of nowhere.{#}So the only option is to work. And I never refuse help, I'm happy to find you here. With you I know, someday I will make it to space.{#}So, how about this: we work together, recycle as many parts as we can, and help each other make our lives better. Deal?	रेगिस्तान के बीच में एक कबाड़खाना। आप कह सकते हैं कि यह धातु के स्क्रैप को संग्रहीत करने के लिए एकदम सही जगह है - बहुत सारी खाली जगह और शुष्क मौसम। हालाँकि अब नहीं. वर्ष 2048 में मौसम सचमुच ख़राब हो गया है।{#}मैंने अपना जीवन यहाँ बिताना नहीं चुना। मैं अमीर नहीं हूं और मेरे जैसे लोगों के लिए सीमाएं बंद हैं। जब मैं बच्चा था, मैंने अंतरिक्ष पर विजय पाने का सपना देखा था। और अब, मैं खुद को बीच मझधार में फंसा हुआ पाता हूं।{#}इसलिए काम करना ही एकमात्र विकल्प है। और मैं कभी भी मदद से इनकार नहीं करता, मैं आपको यहां पाकर खुश हूं। मैं जानता हूं कि आपके साथ किसी दिन मैं अंतरिक्ष में पहुंच जाऊंगा। सौदा?
You just finished the game!{#}Usaly developers place here a long list of workers' names. But this game was developed only by me (Gleb The Polar Citizen).{#}I want to thank my wife, give a special thank to Anna M. for the asweme car, and to all the translators!!{#}If you want, you can continue playing this game or look for other games I developed!{#}Stay strong!	आपने अभी-अभी खेल समाप्त किया है!{#}आमतौर पर डेवलपर यहां श्रमिकों के नामों की एक लंबी सूची रखते हैं। लेकिन यह गेम केवल मेरे (Gleb The Polar Citizen) द्वारा विकसित किया गया था। , आप इस गेम को खेलना जारी रख सकते हैं या मेरे द्वारा विकसित अन्य गेम देख सकते हैं!{#}मजबूत बने रहें!
<!-- Yet unused texts (could be used in the future) -->																																													
No ads	विज्ञापन नहीं
You can buy this upgrade for the removal of basic ads.{#}It will not affect revard ads!{#}The button for doubling scores will still be available. So it will affect only ads, that are appearing after the game.{#}Also, I you just searching for a way to support me, better consider visiting buymeacoffe — the heart button, located with media buttons.	आप मूल विज्ञापनों को हटाने के लिए इस अपग्रेड को खरीद सकते हैं।{#}यह इनाम विज्ञापनों को प्रभावित नहीं करेगा!{#}स्कोर दोगुना करने का बटन अभी भी उपलब्ध रहेगा। इसलिए यह केवल उन विज्ञापनों को प्रभावित करेगा, जो गेम के बाद प्रदर्शित हो रहे हैं।
